task,region,noise,seed,dim,emb_dim,init_mae,init_in,init_out,const_mae,detect_dist,detect_dist_emb,arm,hp,mae,err_in,err_out,err_in_emb,ess
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot,"weakspot|alpha=0.8,q=0.1",0.49869260540043353,0.34993514884960775,0.5152212116838587,0.648554544519248,0.9699008759572489
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot,"weakspot|alpha=0.8,q=0.3",0.4979394126021173,0.34723561170076706,0.514684279368934,0.6468247827728691,0.9823652463836926
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot,"weakspot|alpha=1.0,q=0.03",0.5019537197178505,0.34807921769969197,0.519050886608757,0.6537559500888684,0.9306100341535263
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot,"weakspot|alpha=1.0,q=0.1",0.4999614009976933,0.3498573110094208,0.5166396332186124,0.6504210894238014,0.9537531134933263
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot,"weakspot|alpha=1.0,q=0.3",0.49889569094037034,0.3498397241284914,0.5154574650305791,0.6480902863391163,0.9727163390834033
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=0.2,q=0.03",0.4990033504040433,0.34830209204520457,0.5157479346661366,0.6496853230325645,0.988052956889021
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=0.2,q=0.1",0.4986826391365093,0.3488692534768957,0.5153285708764663,0.6486583906743294,0.9931544340489554
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=0.2,q=0.3",0.4981412075684966,0.3474616868218833,0.5148833765403426,0.6470757455664342,0.9963330859354971
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=0.5,q=0.03",0.5036557721612074,0.35234628901959913,0.5204679369547195,0.6520499412433078,0.9297379548870396
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=0.5,q=0.1",0.502490285046959,0.35264240218706183,0.5191400498091698,0.6511907275889738,0.9586995198978059
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=0.5,q=0.3",0.5004003764936527,0.3499463449045045,0.5171174911146692,0.6483901130265081,0.9775146591137471
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=0.8,q=0.03",0.5097797281839546,0.35984737316604354,0.5264388787415003,0.6585143724526336,0.8378970705268182
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=0.8,q=0.1",0.5057380576878492,0.3562753692645917,0.5223450230682112,0.6546965638395957,0.9006704496050327
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=0.8,q=0.3",0.5031755069568862,0.35345254610617266,0.5198113914958544,0.6514664749644862,0.9443882287596521
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,weakspot_emb,"weakspot_emb|alpha=1.0,q=0.03",0.5211777527193246,0.3671847885178361,0.5382880820750456,0.6628046425247903,0.7678795848011752
