task,region,noise,seed,init_mae,init_in,init_out,p_gate,cx,cy,detect_dist,arm,hp,mae,err_in,err_out,ess
synthetic,hard,gauss,4006,0.16311093170967275,0.3943007040535851,0.1339518613239541,0.02,0.2616029099491011,0.7384232589483322,0.016390498853430947,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.10373465743252733,0.29906539952080624,0.07909834761959125,0.9363344598609108
synthetic,hard,gauss,4006,0.16311093170967275,0.3943007040535851,0.1339518613239541,0.02,0.2616029099491011,0.7384232589483322,0.016390498853430947,loss,loss|alpha=0.2,0.10468975715619175,0.3037509579997564,0.0795829390317782,0.9497141964580305
synthetic,hard,gauss,4006,0.16311093170967275,0.3943007040535851,0.1339518613239541,0.02,0.2616029099491011,0.7384232589483322,0.016390498853430947,jtt,"jtt|q=0.2,lam=2",0.10547881588444166,0.30515582494521276,0.08029432825515523,0.8999999999999998
synthetic,hard,gauss,4006,0.16311093170967275,0.3943007040535851,0.1339518613239541,0.02,0.2616029099491011,0.7384232589483322,0.016390498853430947,density,density|alpha=0.8,0.10111729815399015,0.3206490711029209,0.07342860607034121,0.9630904928389101
synthetic,hard,gauss,4006,0.16311093170967275,0.3943007040535851,0.1339518613239541,0.02,0.2616029099491011,0.7384232589483322,0.016390498853430947,smoothed_loss,smoothed_loss|alpha=0.2,0.10475420900929697,0.3064415411047386,0.07931616712338543,0.9750701004591484
synthetic,hard,gauss,4006,0.16311093170967275,0.3943007040535851,0.1339518613239541,0.02,0.2616029099491011,0.7384232589483322,0.016390498853430947,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.09920079877418861,0.3196637701901725,0.07139465823523568,0.8794528285972115
synthetic,hard,gauss,4006,0.16311093170967275,0.3943007040535851,0.1339518613239541,0.02,0.2616029099491011,0.7384232589483322,0.016390498853430947,oracle,"oracle|alpha=0.2,sigma=0.2",0.10368839974543681,0.29884337677957235,0.07907425849788818,0.9332540611904135
synthetic,hard,gauss,4007,0.14742774336208517,0.4588420036947716,0.09975954727195648,0.035,0.28039885659440617,0.709686329377642,0.050490420094263855,uniform,uniform,0.10757721425771502,0.3880315236459203,0.06464805937586521,1.0
synthetic,hard,gauss,4007,0.14742774336208517,0.4588420036947716,0.09975954727195648,0.035,0.28039885659440617,0.709686329377642,0.050490420094263855,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.1084330599782385,0.3712708422007735,0.06820046777294415,0.9342052655082201
synthetic,hard,gauss,4007,0.14742774336208517,0.4588420036947716,0.09975954727195648,0.035,0.28039885659440617,0.709686329377642,0.050490420094263855,loss,loss|alpha=0.2,0.10733761923560427,0.3678954455101219,0.06745401999900326,0.9340813480521952
synthetic,hard,gauss,4007,0.14742774336208517,0.4588420036947716,0.09975954727195648,0.035,0.28039885659440617,0.709686329377642,0.050490420094263855,jtt,"jtt|q=0.2,lam=2",0.10472645836816079,0.35775748890719095,0.06599498612364507,0.9
synthetic,hard,gauss,4007,0.14742774336208517,0.4588420036947716,0.09975954727195648,0.035,0.28039885659440617,0.709686329377642,0.050490420094263855,density,density|alpha=0.8,0.10703751169113725,0.38799560612667056,0.06403124240740468,0.9532115779928831
synthetic,hard,gauss,4007,0.14742774336208517,0.4588420036947716,0.09975954727195648,0.035,0.28039885659440617,0.709686329377642,0.050490420094263855,smoothed_loss,smoothed_loss|alpha=0.2,0.10881138475084337,0.37438567961169905,0.06815991442189717,0.960260353615897
