dataset,region,noise,seed,init_mae,init_in,init_out,region_share_R,prec_knn,arm,mae,err_in,err_out,n_in_region,error
synth2d,sparse_init,clean,7003,0.29880488500121005,0.47897128769789715,0.27978234054843654,0.126,0.24,rho_landscape_a1,0.10840127197958088,0.15419132561080917,0.10356661181177292,50,
synth2d,sparse_init,clean,7003,0.29880488500121005,0.47897128769789715,0.27978234054843654,0.126,0.24,rho_filter_a1,0.10500258148955637,0.1456140893926027,0.1007146887258848,50,
synth2d,sparse_init,clean,7004,0.11865775437577605,0.14887265048952553,0.11530054369647054,0.11666666666666667,0.2222222222222222,uniform,0.07112152591517584,0.09851413304164139,0.06807790290112412,22,
synth2d,sparse_init,clean,7004,0.11865775437577605,0.14887265048952553,0.11530054369647054,0.11666666666666667,0.2222222222222222,kcenter_a1,0.06128155023519564,0.07998792345453865,0.059203064321935304,38,
synth2d,sparse_init,clean,7004,0.11865775437577605,0.14887265048952553,0.11530054369647054,0.11666666666666667,0.2222222222222222,loss_a1,0.06414377254582415,0.12029394394444787,0.057904864612643735,47,
synth2d,sparse_init,clean,7004,0.11865775437577605,0.14887265048952553,0.11530054369647054,0.11666666666666667,0.2222222222222222,jtt_a1,0.07237846258153159,0.1534347551022537,0.06337220785700692,47,
synth2d,sparse_init,clean,7004,0.11865775437577605,0.14887265048952553,0.11530054369647054,0.11666666666666667,0.2222222222222222,rho_a1,0.06269756433039513,0.10116096857404433,0.05842385274776744,53,
synth2d,sparse_init,clean,7004,0.11865775437577605,0.14887265048952553,0.11530054369647054,0.11666666666666667,0.2222222222222222,rho_landscape_a1,0.057818185689214076,0.09038522489468899,0.05419962577749464,50,
synth2d,sparse_init,clean,7004,0.11865775437577605,0.14887265048952553,0.11530054369647054,0.11666666666666667,0.2222222222222222,rho_filter_a1,0.06845493283153013,0.1102077190862238,0.06381573435878637,45,
synth2d,sparse_init,clean,7005,0.21674458471091781,0.31236099047766297,0.20567601891086226,0.124,0.28,uniform,0.08366922625235938,0.08575384655414275,0.08342791037363133,23,
synth2d,sparse_init,clean,7005,0.21674458471091781,0.31236099047766297,0.20567601891086226,0.124,0.28,kcenter_a1,0.08228766732388135,0.06026334075148214,0.08483720582528878,43,
synth2d,sparse_init,clean,7005,0.21674458471091781,0.31236099047766297,0.20567601891086226,0.124,0.28,loss_a1,0.07656190907185058,0.05068449715961755,0.07955748116210906,54,
synth2d,sparse_init,clean,7005,0.21674458471091781,0.31236099047766297,0.20567601891086226,0.124,0.28,jtt_a1,0.08416534322561128,0.05225479184968893,0.08785931221334008,54,
synth2d,sparse_init,clean,7005,0.21674458471091781,0.31236099047766297,0.20567601891086226,0.124,0.28,rho_a1,0.07139812154027735,0.05135050835310862,0.0737188354796567,62,
synth2d,sparse_init,clean,7005,0.21674458471091781,0.31236099047766297,0.20567601891086226,0.124,0.28,rho_landscape_a1,0.0749599954453277,0.05156088460489372,0.0776686791269958,64,
synth2d,sparse_init,clean,7005,0.21674458471091781,0.31236099047766297,0.20567601891086226,0.124,0.28,rho_filter_a1,0.07732373828551818,0.05713938622644412,0.07966028113196606,62,
synth2d,sparse_init,clean,7006,0.2578459736195707,0.34472504230949047,0.2488055626628774,0.11466666666666667,0.18666666666666668,uniform,0.11027597236392017,0.16096102561484038,0.10500181694697375,21,
synth2d,sparse_init,clean,7006,0.2578459736195707,0.34472504230949047,0.2488055626628774,0.11466666666666667,0.18666666666666668,kcenter_a1,0.10592212573977261,0.11892796839295344,0.1045687714255995,44,
synth2d,sparse_init,clean,7006,0.2578459736195707,0.34472504230949047,0.2488055626628774,0.11466666666666667,0.18666666666666668,loss_a1,0.09877838538166929,0.11708100463658336,0.09687386220775193,39,
synth2d,sparse_init,clean,7006,0.2578459736195707,0.34472504230949047,0.2488055626628774,0.11466666666666667,0.18666666666666668,jtt_a1,0.1032563205851099,0.11835802085110712,0.10168487675395313,39,
synth2d,sparse_init,clean,7006,0.2578459736195707,0.34472504230949047,0.2488055626628774,0.11466666666666667,0.18666666666666668,rho_a1,0.10535593117460217,0.15505105138047984,0.10018478562737172,31,
synth2d,sparse_init,clean,7006,0.2578459736195707,0.34472504230949047,0.2488055626628774,0.11466666666666667,0.18666666666666668,rho_landscape_a1,0.10343942997133164,0.13366091732387184,0.10029466024129916,32,
synth2d,sparse_init,clean,7006,0.2578459736195707,0.34472504230949047,0.2488055626628774,0.11466666666666667,0.18666666666666668,rho_filter_a1,0.10925960713151267,0.15649328550052824,0.1043445928491172,33,
synth2d,sparse_init,clean,7007,0.29382682709682195,0.37617065624931834,0.28419207020911014,0.126,0.19555555555555557,uniform,0.10395221231718639,0.25272914752204356,0.08654435533566304,24,
synth2d,sparse_init,clean,7007,0.29382682709682195,0.37617065624931834,0.28419207020911014,0.126,0.19555555555555557,kcenter_a1,0.09282444091655492,0.17506962987284463,0.08320122556534426,44,
synth2d,sparse_init,clean,7007,0.29382682709682195,0.37617065624931834,0.28419207020911014,0.126,0.19555555555555557,loss_a1,0.09639340315151164,0.15619546627654732,0.08939617766997296,39,
synth2d,sparse_init,clean,7007,0.29382682709682195,0.37617065624931834,0.28419207020911014,0.126,0.19555555555555557,jtt_a1,0.1053938079849693,0.1539332225451669,0.09971438472310869,39,
synth2d,sparse_init,clean,7007,0.29382682709682195,0.37617065624931834,0.28419207020911014,0.126,0.19555555555555557,rho_a1,0.0984804189658319,0.16941925774192595,0.09018011920398232,40,
synth2d,sparse_init,clean,7007,0.29382682709682195,0.37617065624931834,0.28419207020911014,0.126,0.19555555555555557,rho_landscape_a1,0.10169043222458488,0.17456841373409787,0.09316324030822465,39,
synth2d,sparse_init,clean,7007,0.29382682709682195,0.37617065624931834,0.28419207020911014,0.126,0.19555555555555557,rho_filter_a1,0.09862617428629124,0.1651762381757932,0.09083938937433891,39,
synth2d,sparse_init,clean,7008,0.2262067551547586,0.23199599313487182,0.22560963022244687,0.13066666666666665,0.18222222222222223,uniform,0.09302836739651293,0.1378351932543903,0.08840681392964969,21,
synth2d,sparse_init,clean,7008,0.2262067551547586,0.23199599313487182,0.22560963022244687,0.13066666666666665,0.18222222222222223,kcenter_a1,0.08712331111476722,0.12710481145001346,0.08299946083198122,45,
synth2d,sparse_init,clean,7008,0.2262067551547586,0.23199599313487182,0.22560963022244687,0.13066666666666665,0.18222222222222223,loss_a1,0.0848267994408549,0.1352584919934075,0.07962507494701743,39,
synth2d,sparse_init,clean,7008,0.2262067551547586,0.23199599313487182,0.22560963022244687,0.13066666666666665,0.18222222222222223,jtt_a1,0.0880231702909423,0.13648552142856452,0.08302457146979758,39,
synth2d,sparse_init,clean,7008,0.2262067551547586,0.23199599313487182,0.22560963022244687,0.13066666666666665,0.18222222222222223,rho_a1,0.08072157998635054,0.14344189789502654,0.07425235800680151,34,
synth2d,sparse_init,clean,7008,0.2262067551547586,0.23199599313487182,0.22560963022244687,0.13066666666666665,0.18222222222222223,rho_landscape_a1,0.07884132289338769,0.13607502191451895,0.07293801251448445,39,
synth2d,sparse_init,clean,7008,0.2262067551547586,0.23199599313487182,0.22560963022244687,0.13066666666666665,0.18222222222222223,rho_filter_a1,0.07824064313266572,0.1401995540048843,0.07184995569024714,38,
synth2d,sparse_init,clean,7009,0.13085334734891632,0.224853712860324,0.11956066832220281,0.11866666666666667,0.3111111111111111,uniform,0.07395254498660052,0.09407466107586977,0.07153518631891737,23,
synth2d,sparse_init,clean,7009,0.13085334734891632,0.224853712860324,0.11956066832220281,0.11866666666666667,0.3111111111111111,kcenter_a1,0.07499819165001353,0.08142736411341284,0.0742258267699244,38,
synth2d,sparse_init,clean,7009,0.13085334734891632,0.224853712860324,0.11956066832220281,0.11866666666666667,0.3111111111111111,loss_a1,0.07935321011509895,0.11524813502389918,0.07504099426915237,59,
synth2d,sparse_init,clean,7009,0.13085334734891632,0.224853712860324,0.11956066832220281,0.11866666666666667,0.3111111111111111,jtt_a1,0.08064936299296141,0.11176454081674986,0.07691135927232147,59,
synth2d,sparse_init,clean,7009,0.13085334734891632,0.224853712860324,0.11956066832220281,0.11866666666666667,0.3111111111111111,rho_a1,0.073919167873964,0.09875575832805167,0.07093543858110384,68,
synth2d,sparse_init,clean,7009,0.13085334734891632,0.224853712860324,0.11956066832220281,0.11866666666666667,0.3111111111111111,rho_landscape_a1,0.07407332152183553,0.10255141377201749,0.07065212253686547,69,
synth2d,sparse_init,clean,7009,0.13085334734891632,0.224853712860324,0.11956066832220281,0.11866666666666667,0.3111111111111111,rho_filter_a1,0.07562010408549089,0.10152258424840002,0.07250832475480255,68,
synth2d,sparse_init,clean,7010,0.2940074155254943,0.28516446040164,0.29508921362706575,0.132,0.10666666666666667,uniform,0.09143874798909352,0.12352571031101452,0.08751340691940848,24,
synth2d,sparse_init,clean,7010,0.2940074155254943,0.28516446040164,0.29508921362706575,0.132,0.10666666666666667,kcenter_a1,0.08221557153344776,0.10226790105114793,0.07976248071702878,45,
synth2d,sparse_init,clean,7010,0.2940074155254943,0.28516446040164,0.29508921362706575,0.132,0.10666666666666667,loss_a1,0.07779220874939542,0.12594704406953772,0.07190121318273379,25,
synth2d,sparse_init,clean,7010,0.2940074155254943,0.28516446040164,0.29508921362706575,0.132,0.10666666666666667,jtt_a1,0.08778731175500014,0.12835875194617688,0.08282402670355427,25,
synth2d,sparse_init,clean,7010,0.2940074155254943,0.28516446040164,0.29508921362706575,0.132,0.10666666666666667,rho_a1,0.0813090816975351,0.13561719952004928,0.07466532766537569,26,
synth2d,sparse_init,clean,7010,0.2940074155254943,0.28516446040164,0.29508921362706575,0.132,0.10666666666666667,rho_landscape_a1,0.07798317547634154,0.12316868179559139,0.07245543115670267,25,
synth2d,sparse_init,clean,7010,0.2940074155254943,0.28516446040164,0.29508921362706575,0.132,0.10666666666666667,rho_filter_a1,0.08118369057103489,0.14393121862092628,0.07350750588255212,22,
synth2d,sparse_init,clean,7011,0.2363629887521094,0.22499843611841266,0.2376608903063756,0.12133333333333333,0.10666666666666667,uniform,0.085306422385451,0.11747630610483592,0.08163242452334854,21,
synth2d,sparse_init,clean,7011,0.2363629887521094,0.22499843611841266,0.2376608903063756,0.12133333333333333,0.10666666666666667,kcenter_a1,0.08713967191299948,0.10705310977703392,0.08486543527671699,49,
synth2d,sparse_init,clean,7011,0.2363629887521094,0.22499843611841266,0.2376608903063756,0.12133333333333333,0.10666666666666667,loss_a1,0.07811831745787545,0.15149275054197434,0.06973850755133491,23,
synth2d,sparse_init,clean,7011,0.2363629887521094,0.22499843611841266,0.2376608903063756,0.12133333333333333,0.10666666666666667,jtt_a1,0.0842529905337715,0.14539424558558198,0.07727028452506891,23,
synth2d,sparse_init,clean,7011,0.2363629887521094,0.22499843611841266,0.2376608903063756,0.12133333333333333,0.10666666666666667,rho_a1,0.0782727722549225,0.15312067870161697,0.06972468266073178,23,
synth2d,sparse_init,clean,7011,0.2363629887521094,0.22499843611841266,0.2376608903063756,0.12133333333333333,0.10666666666666667,rho_landscape_a1,0.07892030964732782,0.15683642759574912,0.0700218114972296,22,
synth2d,sparse_init,clean,7011,0.2363629887521094,0.22499843611841266,0.2376608903063756,0.12133333333333333,0.10666666666666667,rho_filter_a1,0.08031951032486423,0.15911217318013904,0.07132090537481892,23,
synth2d,sparse_init,clean,7012,0.15735255358696654,0.5701419969258088,0.11490136462490748,0.12466666666666666,0.47555555555555556,uniform,0.10646366718209836,0.41166238997448396,0.07507708774963079,24,
synth2d,sparse_init,clean,7012,0.15735255358696654,0.5701419969258088,0.11490136462490748,0.12466666666666666,0.47555555555555556,kcenter_a1,0.09361267635337904,0.339850299675934,0.06828964533619873,45,
synth2d,sparse_init,clean,7012,0.15735255358696654,0.5701419969258088,0.11490136462490748,0.12466666666666666,0.47555555555555556,loss_a1,0.0851741875244359,0.17676663761542086,0.07575483712908508,98,
synth2d,sparse_init,clean,7012,0.15735255358696654,0.5701419969258088,0.11490136462490748,0.12466666666666666,0.47555555555555556,jtt_a1,0.08562151129103567,0.15506871141234405,0.07847957425071361,98,
synth2d,sparse_init,clean,7012,0.15735255358696654,0.5701419969258088,0.11490136462490748,0.12466666666666666,0.47555555555555556,rho_a1,0.08601077168604064,0.17898877245338046,0.07644893151890036,97,
synth2d,sparse_init,clean,7012,0.15735255358696654,0.5701419969258088,0.11490136462490748,0.12466666666666666,0.47555555555555556,rho_landscape_a1,0.08703839233785209,0.18157163965871626,0.07731661090672928,98,
synth2d,sparse_init,clean,7012,0.15735255358696654,0.5701419969258088,0.11490136462490748,0.12466666666666666,0.47555555555555556,rho_filter_a1,0.08482032874084464,0.1755113928047248,0.07549367671552693,99,
synth2d,sparse_init,clean,7013,0.3843666590496372,0.6166247081684485,0.36181609695746514,0.12866666666666668,0.3244444444444444,uniform,0.1185143508134305,0.10731089296989736,0.11960212483334566,22,
synth2d,sparse_init,clean,7013,0.3843666590496372,0.6166247081684485,0.36181609695746514,0.12866666666666668,0.3244444444444444,kcenter_a1,0.11513145737904404,0.0912189114190759,0.11745319113379685,41,
synth2d,sparse_init,clean,7013,0.3843666590496372,0.6166247081684485,0.36181609695746514,0.12866666666666668,0.3244444444444444,loss_a1,0.10021858487215272,0.10261410598935308,0.09998599724859568,58,
synth2d,sparse_init,clean,7013,0.3843666590496372,0.6166247081684485,0.36181609695746514,0.12866666666666668,0.3244444444444444,jtt_a1,0.10233647747943875,0.09921416882520707,0.10263963087044205,58,
synth2d,sparse_init,clean,7013,0.3843666590496372,0.6166247081684485,0.36181609695746514,0.12866666666666668,0.3244444444444444,rho_a1,0.09871253598910902,0.09720161568566126,0.09885923532740318,59,
synth2d,sparse_init,clean,7013,0.3843666590496372,0.6166247081684485,0.36181609695746514,0.12866666666666668,0.3244444444444444,rho_landscape_a1,0.09818304189707852,0.0951635258048152,0.09847621488025496,60,
synth2d,sparse_init,clean,7013,0.3843666590496372,0.6166247081684485,0.36181609695746514,0.12866666666666668,0.3244444444444444,rho_filter_a1,0.09769436571108912,0.09479879850855692,0.09797550416136241,60,
synth2d,sparse_init,clean,7014,0.2701267196421193,0.4602123139385187,0.24770745726283463,0.10266666666666667,0.23555555555555555,uniform,0.10059215175864564,0.09282936210107867,0.10150771834207024,24,
synth2d,sparse_init,clean,7014,0.2701267196421193,0.4602123139385187,0.24770745726283463,0.10266666666666667,0.23555555555555555,kcenter_a1,0.08994944107993934,0.0740809618084539,0.0918210168911654,36,
synth2d,sparse_init,clean,7014,0.2701267196421193,0.4602123139385187,0.24770745726283463,0.10266666666666667,0.23555555555555555,loss_a1,0.08186793638009209,0.09378930915434887,0.08046189409089802,47,
synth2d,sparse_init,clean,7014,0.2701267196421193,0.4602123139385187,0.24770745726283463,0.10266666666666667,0.23555555555555555,jtt_a1,0.08342991040962532,0.08694381781831989,0.08301546968115436,47,
synth2d,sparse_init,clean,7014,0.2701267196421193,0.4602123139385187,0.24770745726283463,0.10266666666666667,0.23555555555555555,rho_a1,0.08612375355072646,0.10100646446756562,0.08436844220167501,54,
synth2d,sparse_init,clean,7014,0.2701267196421193,0.4602123139385187,0.24770745726283463,0.10266666666666667,0.23555555555555555,rho_landscape_a1,0.08517776773107788,0.0964105126941683,0.08385294426142328,51,
synth2d,sparse_init,clean,7014,0.2701267196421193,0.4602123139385187,0.24770745726283463,0.10266666666666667,0.23555555555555555,rho_filter_a1,0.08684083850165936,0.10086294469131188,0.08518702944295804,51,
synth2d,sparse_init,clean,7015,0.10632921448000121,0.1381896379890926,0.1029750223393646,0.124,0.14666666666666667,uniform,0.0791578494539343,0.061004929433455715,0.08106894714053345,20,
synth2d,sparse_init,clean,7015,0.10632921448000121,0.1381896379890926,0.1029750223393646,0.124,0.14666666666666667,kcenter_a1,0.07616251136600398,0.06101751229712458,0.07775694204996171,35,
synth2d,sparse_init,clean,7015,0.10632921448000121,0.1381896379890926,0.1029750223393646,0.124,0.14666666666666667,loss_a1,0.07816698176831105,0.04253049742559444,0.08191870891243236,28,
synth2d,sparse_init,clean,7015,0.10632921448000121,0.1381896379890926,0.1029750223393646,0.124,0.14666666666666667,jtt_a1,0.07033088507008917,0.034456870115692775,0.07410761889093057,28,
synth2d,sparse_init,clean,7015,0.10632921448000121,0.1381896379890926,0.1029750223393646,0.124,0.14666666666666667,rho_a1,0.07366294404214696,0.04128782661874213,0.07707132197481267,47,
synth2d,sparse_init,clean,7015,0.10632921448000121,0.1381896379890926,0.1029750223393646,0.124,0.14666666666666667,rho_landscape_a1,0.08009227839888483,0.041936878756873255,0.08410919115478602,47,
synth2d,sparse_init,clean,7015,0.10632921448000121,0.1381896379890926,0.1029750223393646,0.124,0.14666666666666667,rho_filter_a1,0.06631113404411772,0.051000760086873646,0.06792297501612932,33,
synth2d,sparse_init,clean,7016,0.1563535883562832,0.3216092629060777,0.1375316527141596,0.13066666666666665,0.3422222222222222,uniform,0.07589215163262926,0.1907180032744074,0.06281396357317864,27,
synth2d,sparse_init,clean,7016,0.1563535883562832,0.3216092629060777,0.1375316527141596,0.13066666666666665,0.3422222222222222,kcenter_a1,0.07248322590981947,0.18885368065993194,0.05922911396529258,40,
synth2d,sparse_init,clean,7016,0.1563535883562832,0.3216092629060777,0.1375316527141596,0.13066666666666665,0.3422222222222222,loss_a1,0.07202001814228115,0.1068049226187616,0.06805816185409387,61,
synth2d,sparse_init,clean,7016,0.1563535883562832,0.3216092629060777,0.1375316527141596,0.13066666666666665,0.3422222222222222,jtt_a1,0.0814697840829697,0.11051801202171238,0.07816131144945657,61,
synth2d,sparse_init,clean,7016,0.1563535883562832,0.3216092629060777,0.1375316527141596,0.13066666666666665,0.3422222222222222,rho_a1,0.07649578883192568,0.1207867709528616,0.0714512297432421,67,
synth2d,sparse_init,clean,7016,0.1563535883562832,0.3216092629060777,0.1375316527141596,0.13066666666666665,0.3422222222222222,rho_landscape_a1,0.07534044134352277,0.11581109323099409,0.07073100201687955,69,
